id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11602651,SXSW Condominium Private room/bath,61396508,Jason,,78705,30.29131,-97.74346,Private room,200,1,0,,,1,0,0,
11602685,Beautiful Funky Austin Apartment,61396304,Jacob,,78735,30.25849,-97.89327,Entire home/apt,200,1,0,,,2,0,0,
11603186,Awesome Room in a Beautiful APT,61396304,Jacob,,78735,30.25834,-97.89339,Private room,100,1,0,,,2,0,0,
11605217,Saltwater Pool + Hot Tub (10 min to Downtown),16429084,Amy,,78731,30.33227,-97.7583,Entire home/apt,1200,2,32,2023-02-19,1.14,1,220,17,
11607713,Modern Apartment for SXSW!,61437535,Herbert,,78751,30.3142,-97.73187,Entire home/apt,195,1,0,,,1,0,0,
11608417,Private Room in Downtown Austin,61444064,Estee,,78703,30.27463,-97.75582,Private room,75,1,11,2016-10-23,0.13,1,0,0,
11608692,5 min walk to bus! SXSW loft apt!,61446169,Mike,,78745,30.22669,-97.80528,Entire home/apt,130,2,0,,,1,0,0,
11609296,1Br in Hyde Park,61451868,Kathleen,,78751,30.30618,-97.7171,Private room,100,1,0,,,1,0,0,
11609810,Convenient family-friendly bungalow,1745138,Anne-Marie,,78751,30.3068,-97.73367,Entire home/apt,110,1,0,,,1,0,0,
11610023,Backhouse Apartment ready for SXSW,29125609,Winston,,78702,30.25615,-97.71563,Private room,70,1,1,2016-03-20,0.01,2,0,0,
11611131,Close-in East Austin Town House,5651045,Melissa,,78741,30.22995,-97.7136,Entire home/apt,550,5,24,2021-10-25,0.29,1,88,0,
11611799,Stay in a quaint condo near SOCO,1704374,Matt,,78704,30.23818,-97.74903,Private room,50,1,0,,,2,0,0,
11619200,SXSW House for Rent (up to 9 ppl),61529033,Erica,,78705,30.28689,-97.74784,Entire home/apt,600,1,0,,,1,0,0,
11621413,"Central Austin Bungalow, Close to Everything!",425821,Alex & Kristal,,78751,30.31021,-97.71245,Entire home/apt,194,2,9,2017-08-13,0.11,2,27,0,
11621881,Suburban Custom Home,61550181,Megan,,78738,30.32,-97.98001,Entire home/apt,614,2,0,,,1,0,0,
11622156,Cozy Studio in the Heart of Austin!,61552413,Ellice,,78702,30.26122,-97.69881,Entire home/apt,85,1,7,2017-03-12,0.08,1,0,0,
11622259,Beautiful East Austin Home -POOL- 2 mi to Downtown,11770384,Christine,,78702,30.28006,-97.71915,Entire home/apt,447,2,70,2022-11-06,0.97,2,20,14,
11622925,Last min spot for SXSW? Best area!,61558880,Airbnb,,78701,30.25959,-97.73816,Entire home/apt,399,2,1,2016-03-19,0.01,1,0,0,
11623077,"A modern 1 bedroom, 1 bathroom",57449603,Sven,,78757,30.33921,-97.71919,Entire home/apt,350,3,0,,,1,0,0,
11627169,Good Space for SXSW,42949975,Desmond,,78735,30.25905,-97.90221,Entire home/apt,250,2,0,,,1,0,0,
11631657,It's the perfect time for a romantic getaway!,61634764,Cheryl,,78757,30.349,-97.72385,Entire home/apt,161,2,73,2023-03-14,0.86,1,211,6,
11635174,"Cute, Clean Apartment, Awesome Area",13275832,Mathew,,78722,30.28504,-97.71667,Entire home/apt,44,1,2,2016-03-23,0.02,1,0,0,
11636642,Charming & Spacious Studio Apt,61675973,Etzel,,78705,30.28607,-97.74744,Entire home/apt,160,1,1,2016-03-13,0.01,1,0,0,
11638016,Private Room Hyde Park,61550738,Sai,,78751,30.30129,-97.7351,Private room,55,5,1,2016-08-29,0.01,1,0,0,
11639594,Under the Sea in Austin,61702435,Chris,,78723,30.2984,-97.6765,Private room,100,1,4,2016-03-20,0.05,1,0,0,
11641147,SXSW Cozy Apartment,16135281,Kristin,,78757,30.34301,-97.73648,Entire home/apt,175,1,0,,,1,0,0,
11647509,Queen Bedroom  Private Bath,61773205,Gwenneth,,78749,30.22532,-97.86134,Private room,60,1,4,2017-03-15,0.05,1,0,0,
11648935,Gorgeous House and Garage Apt for SXSW by Downtown,17330942,Mike,,78704,30.24979,-97.77126,Entire home/apt,1250,4,0,,,1,0,0,
11652334,"Cute, convenient, and cozy!",61813031,Sean,,78745,30.20629,-97.78997,Private room,59,1,2,2016-03-16,0.02,1,0,0,
11657055,SXSW South Lamar Oasis,61857079,Sarah Margaret,,78704,30.24824,-97.77086,Entire home/apt,250,1,0,,,1,0,0,
11658430,East Austin Oasis For SXSW,4587817,Brandon,,78722,30.28172,-97.72153,Entire home/apt,2000,7,0,,,1,0,0,
11658679,The Garden Room at Casa Roja (1BR 1BA),18259508,Stephanie,,78751,30.30937,-97.72174,Private room,80,30,80,2023-03-06,0.94,2,175,4,
11660447,Cozy One bedroom Apt Great Location,61890252,Brittany,,78705,30.2866,-97.7256,Entire home/apt,89,3,1,2016-03-16,0.01,1,0,0,
11670278,Full Room minutes from downtown,61959031,Jonathan,,78741,30.24149,-97.70898,Private room,40,1,3,2016-06-28,0.04,1,0,0,
11673987,Beautiful home to rent in S Austin!,61413845,Melanie,,78735,30.24195,-97.84988,Entire home/apt,500,2,3,2016-05-22,0.04,1,0,0,
11675903,AVAILABLE FOR SXSW! Central Austin,3109970,Tara,,78757,30.34119,-97.73669,Private room,80,3,0,,,1,0,0,
11676408,Perfect summer sublet!,12603323,Calandra,,78722,30.29312,-97.71488,Entire home/apt,90,2,0,,,2,0,0,
11677901,Downtown Austin 2bed/2bath,62015655,Joshua,,78701,30.26501,-97.74108,Entire home/apt,450,1,1,2016-03-20,0.01,1,0,0,
11678109,Private Master Bedroom & Bath $150.,16759740,JohnWayne,,78753,30.40549,-97.64796,Private room,100,2,0,,,2,0,0,
11678166,The French Tech House,52143085,Germain,,78741,30.24435,-97.7339,Private room,165,1,1,2016-03-14,0.01,1,0,0,
11678570,The Limelite,62028143,Ford,,78705,30.29434,-97.74538,Entire home/apt,1400,1,0,,,1,0,0,
11678958,Apartment For Rent,62031659,Carly,,78704,30.25518,-97.77059,Entire home/apt,500,1,0,,,1,0,0,
11679110,Bamboo A,47193349,Junior,,78704,30.24395,-97.75746,Entire home/apt,300,3,0,,,2,0,0,
11679224,"SXSW sunny, natural home in Zilker!",24952920,Allison,,78704,30.25243,-97.77296,Entire home/apt,375,3,0,,,1,0,0,
11679274,Bamboo B,47193349,Junior,,78704,30.244,-97.75746,Entire home/apt,300,3,0,,,2,0,0,
11679545,private room for rent during SXSW,916807,Melissa,,78745,30.20935,-97.76676,Private room,70,1,0,,,2,0,0,
11679913,Eastside space amidst SXSW action,59830338,James,,78702,30.25833,-97.72083,Private room,125,2,3,2017-03-19,0.04,2,0,0,
11680816,Eastside space amidst SXSW action,59830338,James,,78702,30.25992,-97.71823,Private room,125,2,4,2017-03-17,0.05,2,0,0,
11691484,Basic but Comfortable Apt,5216130,Paul,,78753,30.39743,-97.66346,Entire home/apt,180,2,0,,,1,0,0,
11694690,Beautiful house on Lake Austin,537497,Steven,,78732,30.3711,-97.91316,Private room,340,3,1,2017-07-05,0.01,1,365,0,
11695620,Walk to SXSW - nice 2-bedroom apt,38173633,Sierra,,78704,30.2569,-97.75262,Entire home/apt,399,2,0,,,1,0,0,
11695915,"Trendy SoCo Apt, Walk to Zilker!",31980589,Neal,,78704,30.24795,-97.77962,Entire home/apt,99,2,1,2016-03-23,0.01,1,0,0,
11696466,SXSW Cottage: Walk/Bike to Downtown,62150721,David,,78704,30.26306,-97.76559,Entire home/apt,400,1,0,,,1,0,0,
11697819,Comfy launch pad for SXSW,49880057,Jodi,,78757,30.3323,-97.72908,Private room,130,1,0,,,1,0,0,
11700105,Home on the hip eastside for SXSW,55475106,Michelle,,78702,30.26575,-97.71831,Private room,250,1,0,,,1,0,0,
11701037,SXSW *Cool* *Hip* Room in Austin!,3097240,Mandy,,78723,30.30247,-97.68603,Private room,120,3,0,,,1,0,0,
11711562,Centrally Located great SXSW rental,62260124,Meredith,,78731,30.31124,-97.75396,Entire home/apt,400,1,0,,,1,0,0,
11712399,Private Suite Hideaway,32167975,Regina And Izzy,,78748,30.16078,-97.82206,Private room,101,2,61,2023-03-12,0.72,1,223,7,
11717286,Cozy Room and Backyard Paradise,62301232,Randal,,78758,30.3953,-97.69622,Private room,100,1,0,,,1,0,0,
11719464,Spacious 4/3 Apartment for SXSW,62315111,Ibis,,78705,30.29385,-97.74015,Entire home/apt,599,1,0,,,1,0,0,
11719566,Large private room in Hyde Park,11019119,Rahul,,78751,30.3052,-97.71649,Private room,30,7,0,,,1,0,0,
11721295,Center Stage - Soco Austin,62332236,Adrian And Alisha,,78745,30.19832,-97.77154,Entire home/apt,250,1,5,2016-03-21,0.06,1,0,0,
11722091,Welcome SXSW - Golf course lot-,62338471,Tim,,78717,30.50225,-97.76905,Entire home/apt,700,1,0,,,1,0,0,
11722114,Private room and LR sofa bed near Domain,62319561,Jessica,,78727,30.41433,-97.73516,Private room,27,1,0,,,1,0,0,
11731315,1 bedroom apartment by 360 bridge,62396855,Cassidy,,78730,30.35565,-97.79658,Entire home/apt,200,1,0,,,1,0,0,
11733783,Springhill Suites Austin South,5403827,Whitney,,78744,30.21102,-97.75462,Private room,300,2,0,,,1,0,0,
11734343,Spacious Barton Hills condo - walk to Zilker Park,62417001,Theresa,,78704,30.26079,-97.77458,Entire home/apt,85,30,5,2022-06-10,0.08,1,0,3,
11736631,Downtown with easy access,50317936,Eugene,,78703,30.27163,-97.75557,Entire home/apt,275,1,0,,,1,0,0,
11737028,"2 rooms, bathroom; great for family",62435820,Nancy,,78748,30.15027,-97.85536,Private room,225,1,0,,,1,0,0,
11739145,"Cool, two story apartment downtown",46456070,Shannon,,78701,30.28196,-97.74477,Entire home/apt,399,1,0,,,1,0,0,
11740758,Private room near campus,7808052,Nathanial,,78705,30.29618,-97.73649,Private room,99,1,0,,,1,0,0,
11741468,Cute BR in convenient location,5292093,Ashley,,78741,30.23352,-97.73077,Private room,40,2,2,2016-04-12,0.02,1,0,0,
11741607,"Clean, Spacious 4 Bedroom Apartment",62466590,Alex,,78705,30.29324,-97.74429,Entire home/apt,600,1,0,,,1,0,0,
11742431,Cute SXSW-Accessible East Side,3954783,Andie & Lauren,,78702,30.27016,-97.70004,Private room,75,1,2,2016-03-23,0.02,2,0,0,
11743197,Studio Space Near UT,35092028,Jobelle,,78705,30.28162,-97.74032,Entire home/apt,250,1,0,,,1,0,0,
11754612,Cute SXSW-Accessible East Side2,3954783,Andie & Lauren,,78702,30.2698,-97.69813,Private room,75,1,1,2016-03-20,0.01,2,0,0,
11757228,Classic 1920s Clarksville Bungalow near Downtown,38689128,Arif,,78703,30.27695,-97.76131,Entire home/apt,219,2,197,2023-02-21,3.24,1,177,27,
11757966,Spacious 4x2 Apt West Campus SXSW,62570293,Sean,,78705,30.28949,-97.74875,Entire home/apt,400,1,0,,,1,0,0,
11771703,Room overlooking Barton Creek!,62664068,Joseph,,78737,30.2361,-98.00919,Private room,95,1,1,2016-03-18,0.01,1,0,0,
11774995,Hill country private room 20 min DT,62685522,Rob,,78750,30.37624,-97.80127,Private room,80,1,0,,,1,0,0,
11776350,little room in big house,24269002,Natalie,,78751,30.31009,-97.7221,Private room,50,1,0,,,1,0,0,
11778403,3 Bedroom Townhouse in Hyde Park,62713045,Lisa,,78751,30.31169,-97.73093,Entire home/apt,400,1,1,2016-03-20,0.01,1,0,0,
11791397,Quaint attached studio in hill country setting,9034012,Aj,,78746,30.29412,-97.83413,Private room,125,2,12,2022-03-27,0.14,2,90,1,
11795213,"Peaceful, yet so close, 2 bedroom duplex unit",56990893,Jonathan,,78731,30.35079,-97.75972,Entire home/apt,147,2,85,2023-03-06,1.01,1,78,24,
11802404,Newly Renovated Centrally Located Condo near UT,41504644,Lindsey,,78705,30.29103,-97.74717,Entire home/apt,138,2,13,2023-03-04,2.07,1,282,13,
11815241,"Waterfront Bungalow on Lake Travis, pool & hot",62926106,Guy,,78734,30.37264,-97.9868,Entire home/apt,323,2,17,2021-02-07,0.21,19,151,0,
11817159,An amazing spot to enjoy SXSW!!,62941582,Ryan,,78704,30.252,-97.75854,Entire home/apt,600,1,0,,,1,0,0,
11819911,Historic & Eclectic Cottage on the Creek in 78704,62958386,Matthew,,78704,30.24775,-97.75566,Entire home/apt,262,1,765,2023-03-09,9.07,1,313,113,
11829345,1 bedroom in duplex,658649,Alyssa,,78751,30.30699,-97.72123,Private room,125,1,0,,,1,0,0,
11834826,"SXSW-Entire 2-bed, 2.5-bath condo to yourself",17871651,Michelle,,78753,30.35256,-97.68353,Entire home/apt,133,1,52,2023-02-25,0.61,1,47,40,
11857847,Westin Austin Downtown for SXSW!,39516444,Vinayak,,78701,30.2677,-97.73992,Entire home/apt,399,2,0,,,1,0,0,
11865157,"SOCO top floor, Private Room W/Balcony and view!",20626905,Jonathan,,78704,30.25219,-97.74486,Private room,65,1,265,2021-10-11,3.62,1,0,0,
11885526,SXSW Last Minute - Perfect Spot!,63102811,Bryan,,78703,30.28942,-97.76816,Entire home/apt,125,1,0,,,1,0,0,
11885610,"Peaceful, convenient room in Crestview",63378795,Michelle,,78757,30.35066,-97.73455,Private room,53,1,4,2016-05-19,0.05,1,0,0,
11888785,Comfortable 2X1 w/ living area,63398088,Nathan,,78705,30.29161,-97.75003,Shared room,125,1,0,,,1,0,0,
11907156,Quiet Bouldin Creek House by the Greenbelt,1795246,Ingrid,,78704,30.25292,-97.75397,Entire home/apt,80,31,17,2022-12-13,0.22,1,79,4,
11907813,SXSSofa,12603323,Calandra,,78722,30.29523,-97.71567,Shared room,100,1,0,,,2,0,0,
11925041,Cozy room with loft and easy parking,46163574,Richard,,78744,30.16116,-97.78009,Private room,86,1,0,,,1,363,0,
11937703,Remote Work Extended Stay #2  by AustinGetaways,487072,Greg & Amanda,,78757,30.36147,-97.7268,Entire home/apt,143,45,46,2022-10-20,0.54,12,134,6,
11959131,Hyde Park Carriage House,4240498,Kelley,,78751,30.30702,-97.7308,Entire home/apt,89,1,262,2020-03-15,3.09,1,0,0,
11992594,Close to UT Campus/Downtown,35613445,Li,,78705,30.29076,-97.74947,Private room,52,7,2,2016-06-10,0.02,1,0,0,
12016436,"HACIENDA SUITE: Walk Downtown, Rainey St, 6th St.",1404731,Daniel,,78702,30.26148,-97.7309,Entire home/apt,150,4,489,2023-03-04,5.77,4,47,55,
12021271,"Downtown Guest Suite, Easy walk to 100s of venues!",1404731,Daniel,,78702,30.26148,-97.7309,Entire home/apt,123,4,484,2023-03-07,5.71,4,52,61,
12034873,Large High Ceiling Creative LiveSpace,44487,C.,,78704,30.24654,-97.73966,Entire home/apt,134,1,345,2023-02-26,4.11,2,271,66,
12159095,Austin home with a bungalow feel close to all funs,65302307,Hamed,,78752,30.32973,-97.71919,Entire home/apt,85,2,6,2020-04-17,0.16,1,13,0,
12194423,"Spacious, Private Suite in East Austin",3353143,Anna & Chad,,78702,30.25635,-97.71637,Entire home/apt,121,2,617,2023-03-07,7.31,2,0,44,
12223667,The Littlefields by Lodgewell | 6th St. views | C3,15782486,Lodgewell,,78701,30.26861,-97.7407,Entire home/apt,471,1,152,2023-02-26,1.81,48,153,26,
12249863,North Austin Apartment,59986405,Karina,,78717,30.47729,-97.77498,Entire home/apt,75,1,0,,,1,0,0,
12260867,"Explore Austin from an Airy, Modern Apartment",2006749,Jenny & Tom,,78751,30.3024,-97.73284,Entire home/apt,122,1,485,2023-03-12,5.76,2,345,37,
12288693,East Side Guest Quarters,66225869,Lee,,78721,30.27766,-97.6866,Entire home/apt,95,2,39,2023-03-08,5.37,1,333,39,
12291238,House right off South Congress,17573742,Nathaniel,,78704,30.2429,-97.75168,Entire home/apt,125,2,26,2017-04-23,0.31,1,0,0,
12291701,Bella Terra Townhouse- New Construction,66248880,Ted,,78753,30.39859,-97.65476,Private room,38,1,2,2017-05-29,0.03,1,0,0,
12302534,Charming Eastside home,5287385,Ben,,78702,30.25162,-97.72433,Private room,400,30,0,,,1,364,0,
12308357,Enjoy the Heated Pool at a Beautifully Designed Getaway,3626574,Bill,,78704,30.24455,-97.74532,Entire home/apt,230,1,830,2023-03-09,10.01,4,252,98,
12309900,Beautiful Modern Home in East Austin,14207302,John,,78702,30.26334,-97.72067,Entire home/apt,500,2,125,2022-11-20,1.49,1,263,8,
12317081,Apartment in West Campus- UT area,36458052,Brianna,,78705,30.29606,-97.74455,Private room,85,1,0,,,1,0,0,
12338100,New Upscale Downtown Apartment on Ladybird Lake,24488398,Robert,,78703,30.26761,-97.75572,Entire home/apt,180,2,33,2019-01-01,0.39,1,0,0,
12356632,Exquisite Holiday Experience in SoCo B,731401,Jennifer,,78704,30.24215,-97.75036,Entire home/apt,530,4,61,2022-12-30,0.77,2,179,9,
12366570,Hip Loft close to Downtown!,66363757,Ben,,78741,30.23236,-97.71757,Entire home/apt,115,2,23,2017-11-12,0.27,3,0,0,
12395607,East Austin townhouse for rent,34631179,Manny,,78702,30.26642,-97.70708,Entire home/apt,100,31,0,,,1,0,0,
12424459,"Central Austin Condo Near UT, Downtown, & Capitol",27841769,Macie,,78705,30.29353,-97.72368,Entire home/apt,100,2,32,2019-10-13,0.39,1,0,0,
12431608,Come Work/Escape&Relax -Modern Farmhouse Near SOCO,21382575,Whitney,,78704,30.24235,-97.76456,Entire home/apt,196,4,191,2023-02-21,2.36,2,222,16,
12434404,East Side Private Bedroom,22014033,Brad,,78702,30.25017,-97.72951,Private room,69,1,314,2022-06-19,3.75,1,0,25,
12447313,Waterfront Private Room and Bath,4370676,Meredith,,78741,30.24633546774618,-97.72482606177205,Private room,80,1,0,,,2,358,0,
12472546,"Huge, Private Central Austin Sublet",31539546,Mohamed,,78705,30.29155,-97.72575,Entire home/apt,59,3,2,2016-07-31,0.02,1,0,0,
12482258,5 ac Gated Hilltop Westlake Luxury Estate (30dayM),11258930,Lisa,,78746,30.31759,-97.82567,Entire home/apt,2643,30,2,2021-07-28,0.04,1,364,0,
12489539,Modern 3 Level Apt in Perfect Location,20613441,Josua,,78704,30.25012,-97.76869,Entire home/apt,200,2,23,2017-05-29,0.29,1,0,0,
12507805,Spacious Home in Deep South Austin,67733483,Rachel And Brian,,78748,30.16228,-97.85258,Entire home/apt,105,6,9,2017-04-30,0.11,1,116,0,
12513831,Cozy room in beautiful renovated home on greenbelt,12486058,Yvonne,,78759,30.38404,-97.75668,Private room,49,30,16,2023-02-28,0.19,2,79,2,
12516969,Downtown Austin!,54232093,Jonathan,,78702,30.27599,-97.72838,Entire home/apt,500,2,5,2018-03-12,0.07,1,0,0,
12519062,Palma Plaza Pool House: 30 night minimum stay,67803878,Sarah,,78703,30.28408,-97.76162,Entire home/apt,55,30,46,2019-01-31,0.55,1,0,0,
12534356,Soak Up the City from a Chic SoLa Retreat,44664003,Tobin,,78704,30.24547,-97.77175,Entire home/apt,127,2,333,2023-03-05,3.98,7,318,37,
12561873,"Private pool, spa & close to lake",66926306,Lisa,,78732,30.36096,-97.90938,Entire home/apt,385,5,3,2017-07-26,0.04,1,0,0,
12582089,Mid-century 3/2 family dwelling with huge yard,68237192,Martin,,78723,30.30955,-97.69522,Entire home/apt,250,2,33,2022-10-23,0.75,1,359,8,
12592680,"Minutes from Downtown, Private Yard",39264164,Eva,,78756,30.33168,-97.73503,Entire home/apt,371,2,50,2022-11-26,0.84,2,144,8,
12601763,7 Beds | Sleeps 14 | *Walk Everywhere* - WalkerVR,15864252,Walker Luxury Vacation,,78704,30.2592,-97.75467,Entire home/apt,703,2,30,2023-01-26,0.37,20,317,11,
12610805,"Spacious, comfortable 4/2 across from a huge park.",39264164,Eva,,78728,30.44418,-97.68179,Entire home/apt,315,2,64,2023-02-21,0.83,2,150,12,
12677064,4BR Chic Contempo Retreat Close to downtown Austin,35913758,Renee,,78744,30.18736198608348,-97.75060817907516,Entire home/apt,288,2,142,2023-01-15,1.81,2,100,25,
12700824,Enjoy Some Texas Wine in This Mid-Century Modern House,50815624,Ivan & Franzi,,78757,30.33809,-97.73198,Entire home/apt,363,2,202,2023-02-24,2.49,1,180,24,
12711099,"""Great Location"", The Ricky & Lucy Room",69102240,Boss,,78704,30.25477,-97.74404,Private room,66,90,75,2023-02-26,0.90,2,289,2,
12762715,Rained out of psych fest?,916807,Melissa,,78745,30.20842,-97.76526,Private room,60,1,0,,,2,0,0,
12765604,All Welcoming! Central Private home by Downtown UT,14803017,Nancy,,78723,30.29419,-97.70155,Entire home/apt,90,1,263,2020-03-15,3.25,2,0,0,
12777558,1br apartment for rent,17593584,David,,78741,30.24133,-97.72238,Entire home/apt,115,1,0,,,1,0,0,
12779036,Cozy East Austin Bungalow,58366025,Samantha,,78702,30.265280996019687,-97.70571087922995,Entire home/apt,171,2,4,2023-03-15,2.00,1,361,4,
12782124,"Beautiful, Spacious Hyde Park Condo",69555569,Jarin & Scott,,78751,30.30288,-97.73498,Entire home/apt,95,1,4,2016-07-17,0.05,1,0,0,
12782860,Unique trendy east side studio.,69563073,Rance,,78702,30.25793,-97.7145,Entire home/apt,450,1,0,,,1,0,0,
12798760,Beautiful Condo in Central Austin!,1008383,Matias,,78705,30.3016579,-97.74194609999999,Entire home/apt,141,2,24,2023-03-07,3.71,1,342,24,
12813352,Treehouse in the woods for year-round getaway!,43221494,Nikki & Patrick,,78734,30.37114,-97.99186,Entire home/apt,475,4,37,2022-11-26,0.45,1,14,3,
12847393,Hyde Park Gallery Getaway,780515,Patrick,,78751,30.30925,-97.72463,Entire home/apt,150,1,569,2023-02-28,6.82,1,49,60,
12865420,God Bless TX II! Be my guest!,6802774,Mimi,,78741,30.2216,-97.7339,Entire home/apt,65,29,106,2022-11-21,1.30,1,331,4,
12866445,Fun Eastside Apartment,37332567,Cindy,,78741,30.24109,-97.7253,Entire home/apt,400,2,1,2016-05-10,0.01,1,0,0,
12868817,Modern luxurious studio in East end,33677966,True,,78722,30.2873,-97.70999,Entire home/apt,200,2,2,2019-03-14,0.03,1,0,0,
12872920,"""Great Location"" The Trophy Room",69102240,Boss,,78704,30.25364,-97.74402,Private room,51,90,21,2023-02-05,0.26,2,294,1,
12885992,"Cozy S. Austin Home.  Work, Play, Live!",256882822,Annette,,78704,30.26062,-97.77595,Entire home/apt,158,3,206,2023-03-08,2.56,17,159,42,
12889332,Guadalupe: The Room of Gold by Joey F.,8167447,Martin,,78751,30.32197,-97.72521,Private room,45,29,13,2018-08-19,0.16,80,0,0,
12910442,La Casita Bonita,4418135,Emiliano,,78702,30.25588,-97.71265,Entire home/apt,117,2,123,2022-03-27,1.55,1,0,1,
12912837,Walk to ACL-BartonSprings-Zilker-Downtown!,42305557,Frank,,78704,30.2587,-97.77323,Entire home/apt,643,2,38,2022-10-23,0.46,1,84,2,
12928714,Barton Springs/Zilker Park condo,62990010,Pam,,78704,30.26104,-97.77545,Entire home/apt,160,2,2,2016-10-10,0.03,1,0,0,
12933402,Barton Springs Loft - Amazing Skyline View!,71019639,Lee,,78704,30.26193,-97.77459,Entire home/apt,185,2,164,2023-03-06,1.98,1,283,30,
12941286,Brand new condo in Austin's hip East Side,20912929,Meredith,,78721,30.27197,-97.69581,Entire home/apt,329,2,0,,,1,75,0,
12948242,"Apartment in NW Hills, Arboretum, Capital of Texas",51251722,Rebekkah,,78731,30.38219,-97.76645,Private room,50,3,13,2016-11-30,0.16,1,0,0,
12954798,2nd bdrm in apt. @ S. Lamar/Oltorf,71193450,Maggie,,78704,30.24689,-97.77267,Private room,65,1,0,,,1,0,0,
12964897,"Hudson Bend Ranch - Reunions, Retreats,  Weddings",71296881,Steven,,78734,30.41222,-97.93178,Entire home/apt,655,3,175,2023-02-20,2.12,5,188,16,
12983697,Central vintage bohemian home on beautiful land,6553960,Milan,,78702,30.27923,-97.71729,Entire home/apt,116,3,4,2017-10-16,0.06,1,0,0,
13007444,Cute East Side Bungalow,59927982,Brett,,78721,30.269874106199392,-97.68864973578879,Entire home/apt,152,1,0,,,1,0,0,
13016270,Two-Bedroom Waterfront Condo with Shared Dock,4370676,Meredith,,78741,30.24453,-97.7267,Entire home/apt,170,2,0,,,2,5,0,
13030639,BlueDoor ATX,1893221,Erica,,78754,30.33747,-97.64784,Private room,58,1,32,2023-03-13,0.40,2,365,6,
13045515,Downtown Condo - Walk to ACL and Zilker,6815659,Antonio,,78704,30.25713,-97.76115,Entire home/apt,144,3,35,2019-11-03,0.53,1,0,0,
13096566,Your summer home!,801918,Scratch,,78702,30.280365364769285,-97.70792419243703,Entire home/apt,78,30,6,2021-09-30,0.08,1,203,0,
